TF,bin,tags
Tcfcp2l1,122639876,0
Tcfcp2l1,122639901,0
Tcfcp2l1,122639926,0
Tcfcp2l1,122639951,0
Tcfcp2l1,122639976,0
Tcfcp2l1,122640001,0
Tcfcp2l1,122640026,0
Tcfcp2l1,122640051,0
Tcfcp2l1,122640076,0
Tcfcp2l1,122640101,0
Tcfcp2l1,122640126,1
Tcfcp2l1,122640151,1
Tcfcp2l1,122640176,1
Tcfcp2l1,122640201,2
Tcfcp2l1,122640226,2
Tcfcp2l1,122640251,1
Tcfcp2l1,122640276,0
Tcfcp2l1,122640301,1
Tcfcp2l1,122640326,1
Tcfcp2l1,122640351,0
Tcfcp2l1,122640376,0
Tcfcp2l1,122640401,0
Tcfcp2l1,122640426,0
Tcfcp2l1,122640451,0
Tcfcp2l1,122640476,0
Tcfcp2l1,122640501,0
Tcfcp2l1,122640526,0
Tcfcp2l1,122640551,0
Tcfcp2l1,122640576,0
Tcfcp2l1,122640601,0
Tcfcp2l1,122640626,0
Tcfcp2l1,122640651,0
Tcfcp2l1,122640676,0
Tcfcp2l1,122640701,0
Tcfcp2l1,122640726,0
Tcfcp2l1,122640751,1
Tcfcp2l1,122640776,1
Tcfcp2l1,122640801,0
Tcfcp2l1,122640826,0
Tcfcp2l1,122640851,0
Tcfcp2l1,122640876,0
Tcfcp2l1,122640901,0
Tcfcp2l1,122640926,0
Tcfcp2l1,122640951,0
Tcfcp2l1,122640976,0
Tcfcp2l1,122641001,0
Tcfcp2l1,122641026,1
Tcfcp2l1,122641051,1
Tcfcp2l1,122641076,0
Tcfcp2l1,122641101,0
Tcfcp2l1,122641126,1
Tcfcp2l1,122641151,1
Tcfcp2l1,122641176,0
Tcfcp2l1,122641201,0
Tcfcp2l1,122641226,0
Tcfcp2l1,122641251,0
Tcfcp2l1,122641276,0
Tcfcp2l1,122641301,0
Tcfcp2l1,122641326,0
Tcfcp2l1,122641351,0
Tcfcp2l1,122641376,0
Tcfcp2l1,122641401,0
Tcfcp2l1,122641426,0
Tcfcp2l1,122641451,1
Tcfcp2l1,122641476,1
Tcfcp2l1,122641501,0
Tcfcp2l1,122641526,0
Tcfcp2l1,122641551,0
Tcfcp2l1,122641576,0
Tcfcp2l1,122641601,0
Tcfcp2l1,122641626,0
Tcfcp2l1,122641651,0
Tcfcp2l1,122641676,0
Tcfcp2l1,122641701,0
Tcfcp2l1,122641726,0
Tcfcp2l1,122641751,0
Tcfcp2l1,122641776,1
Tcfcp2l1,122641801,1
Tcfcp2l1,122641826,0
Tcfcp2l1,122641851,1
Tcfcp2l1,122641876,1
Tcfcp2l1,122641901,0
Tcfcp2l1,122641926,0
Tcfcp2l1,122641951,0
Tcfcp2l1,122641976,0
Tcfcp2l1,122642001,0
Tcfcp2l1,122642026,0
Tcfcp2l1,122642051,0
Tcfcp2l1,122642076,0
Tcfcp2l1,122642101,0
Tcfcp2l1,122642126,0
Tcfcp2l1,122642151,0
Tcfcp2l1,122642176,0
Tcfcp2l1,122642201,0
Tcfcp2l1,122642226,0
Tcfcp2l1,122642251,0
Tcfcp2l1,122642276,0
Tcfcp2l1,122642301,0
Tcfcp2l1,122642326,0
Tcfcp2l1,122642351,0
Tcfcp2l1,122642376,0
Tcfcp2l1,122642401,0
Tcfcp2l1,122642426,0
Tcfcp2l1,122642451,0
Tcfcp2l1,122642476,0
Tcfcp2l1,122642501,0
Tcfcp2l1,122642526,1
Tcfcp2l1,122642551,1
Tcfcp2l1,122642576,0
Tcfcp2l1,122642601,0
Tcfcp2l1,122642626,0
Tcfcp2l1,122642651,0
Tcfcp2l1,122642676,0
Tcfcp2l1,122642701,0
Tcfcp2l1,122642726,0
Tcfcp2l1,122642751,0
Tcfcp2l1,122642776,0
Tcfcp2l1,122642801,0
Tcfcp2l1,122642826,0
Tcfcp2l1,122642851,0
Tcfcp2l1,122642876,0
Tcfcp2l1,122642901,0
Tcfcp2l1,122642926,0
Tcfcp2l1,122642951,0
Tcfcp2l1,122642976,0
Tcfcp2l1,122643001,0
Tcfcp2l1,122643026,0
Tcfcp2l1,122643051,0
Tcfcp2l1,122643076,0
Tcfcp2l1,122643101,0
Tcfcp2l1,122643126,0
Tcfcp2l1,122643151,0
Tcfcp2l1,122643176,0
Tcfcp2l1,122643201,0
Tcfcp2l1,122643226,0
Tcfcp2l1,122643251,0
Tcfcp2l1,122643276,0
Tcfcp2l1,122643301,1
Tcfcp2l1,122643326,1
Tcfcp2l1,122643351,0
Tcfcp2l1,122643376,1
Tcfcp2l1,122643401,1
Tcfcp2l1,122643426,0
Tcfcp2l1,122643451,0
Tcfcp2l1,122643476,0
Tcfcp2l1,122643501,0
Tcfcp2l1,122643526,0
Tcfcp2l1,122643551,0
Tcfcp2l1,122643576,0
Tcfcp2l1,122643601,0
Tcfcp2l1,122643626,0
Tcfcp2l1,122643651,0
Tcfcp2l1,122643676,0
Tcfcp2l1,122643701,0
Tcfcp2l1,122643726,0
Tcfcp2l1,122643751,0
Tcfcp2l1,122643776,0
Tcfcp2l1,122643801,0
Tcfcp2l1,122643826,0
Tcfcp2l1,122643851,0
Tcfcp2l1,122643876,0
Tcfcp2l1,122643901,0
Tcfcp2l1,122643926,0
Tcfcp2l1,122643951,0
Tcfcp2l1,122643976,1
Tcfcp2l1,122644001,1
Tcfcp2l1,122644026,1
Tcfcp2l1,122644051,1
Tcfcp2l1,122644076,0
Tcfcp2l1,122644101,0
Tcfcp2l1,122644126,0
Tcfcp2l1,122644151,1
Tcfcp2l1,122644176,1
Tcfcp2l1,122644201,2
Tcfcp2l1,122644226,3
Tcfcp2l1,122644251,1
Tcfcp2l1,122644276,2
Tcfcp2l1,122644301,2
Tcfcp2l1,122644326,0
Tcfcp2l1,122644351,0
Tcfcp2l1,122644376,1
Tcfcp2l1,122644401,1
Tcfcp2l1,122644426,0
Tcfcp2l1,122644451,2
Tcfcp2l1,122644476,2
Tcfcp2l1,122644501,0
Tcfcp2l1,122644526,0
Tcfcp2l1,122644551,0
Tcfcp2l1,122644576,0
Tcfcp2l1,122644601,1
Tcfcp2l1,122644626,1
Tcfcp2l1,122644651,0
Tcfcp2l1,122644676,1
Tcfcp2l1,122644701,1
Tcfcp2l1,122644726,0
Tcfcp2l1,122644751,0
Tcfcp2l1,122644776,0
Tcfcp2l1,122644801,0
Tcfcp2l1,122644826,0
Tcfcp2l1,122644851,0
Tcfcp2l1,122644876,0
Tcfcp2l1,122644901,1
Tcfcp2l1,122644926,1
Tcfcp2l1,122644951,0
Tcfcp2l1,122644976,0
Tcfcp2l1,122645001,0
Tcfcp2l1,122645026,0
Tcfcp2l1,122645051,0
Tcfcp2l1,122645076,0
Tcfcp2l1,122645101,0
Tcfcp2l1,122645126,1
Tcfcp2l1,122645151,1
Tcfcp2l1,122645176,0
Tcfcp2l1,122645201,1
Tcfcp2l1,122645226,1
Tcfcp2l1,122645251,0
Tcfcp2l1,122645276,0
Tcfcp2l1,122645301,0
Tcfcp2l1,122645326,0
Tcfcp2l1,122645351,0
Tcfcp2l1,122645376,0
Tcfcp2l1,122645401,0
Tcfcp2l1,122645426,0
Tcfcp2l1,122645451,0
Tcfcp2l1,122645476,0
Tcfcp2l1,122645501,1
Tcfcp2l1,122645526,2
Tcfcp2l1,122645551,1
Tcfcp2l1,122645576,0
Tcfcp2l1,122645601,0
Tcfcp2l1,122645626,0
Tcfcp2l1,122645651,1
Tcfcp2l1,122645676,1
Tcfcp2l1,122645701,0
Tcfcp2l1,122645726,0
Tcfcp2l1,122645751,0
Tcfcp2l1,122645776,0
Tcfcp2l1,122645801,0
Tcfcp2l1,122645826,0
Tcfcp2l1,122645851,0
Tcfcp2l1,122645876,0
Tcfcp2l1,122645901,0
Tcfcp2l1,122645926,0
Tcfcp2l1,122645951,0
Tcfcp2l1,122645976,0
Tcfcp2l1,122646001,0
Tcfcp2l1,122646026,0
Tcfcp2l1,122646051,0
Tcfcp2l1,122646076,0
Tcfcp2l1,122646101,0
Tcfcp2l1,122646126,0
Tcfcp2l1,122646151,0
Tcfcp2l1,122646176,0
Tcfcp2l1,122646201,0
Tcfcp2l1,122646226,0
Tcfcp2l1,122646251,0
Tcfcp2l1,122646276,0
Tcfcp2l1,122646301,0
Tcfcp2l1,122646326,0
Tcfcp2l1,122646351,0
Tcfcp2l1,122646376,0
Tcfcp2l1,122646401,1
Tcfcp2l1,122646426,1
Tcfcp2l1,122646451,0
Tcfcp2l1,122646476,0
Tcfcp2l1,122646501,0
Tcfcp2l1,122646526,0
Tcfcp2l1,122646551,0
Tcfcp2l1,122646576,0
Tcfcp2l1,122646601,0
Tcfcp2l1,122646626,0
Tcfcp2l1,122646651,0
Tcfcp2l1,122646676,0
Tcfcp2l1,122646701,0
Tcfcp2l1,122646726,0
Tcfcp2l1,122646751,0
Tcfcp2l1,122646776,0
Tcfcp2l1,122646801,0
Tcfcp2l1,122646826,0
Tcfcp2l1,122646851,0
Tcfcp2l1,122646876,0
Tcfcp2l1,122646901,0
Tcfcp2l1,122646926,0
Tcfcp2l1,122646951,1
Tcfcp2l1,122646976,1
Tcfcp2l1,122647001,0
Tcfcp2l1,122647026,0
Tcfcp2l1,122647051,1
Tcfcp2l1,122647076,1
Tcfcp2l1,122647101,0
Tcfcp2l1,122647126,1
Tcfcp2l1,122647151,1
Tcfcp2l1,122647176,0
Tcfcp2l1,122647201,0
Tcfcp2l1,122647226,0
Tcfcp2l1,122647251,0
Tcfcp2l1,122647276,0
Tcfcp2l1,122647301,0
Tcfcp2l1,122647326,0
Tcfcp2l1,122647351,0
Tcfcp2l1,122647376,1
Tcfcp2l1,122647401,1
Tcfcp2l1,122647426,0
Tcfcp2l1,122647451,0
Tcfcp2l1,122647476,0
Tcfcp2l1,122647501,0
Tcfcp2l1,122647526,0
Tcfcp2l1,122647551,1
Tcfcp2l1,122647576,1
Tcfcp2l1,122647601,0
Tcfcp2l1,122647626,0
Tcfcp2l1,122647651,0
Tcfcp2l1,122647676,0
Tcfcp2l1,122647701,0
Tcfcp2l1,122647726,0
Tcfcp2l1,122647751,0
Tcfcp2l1,122647776,1
Tcfcp2l1,122647801,2
Tcfcp2l1,122647826,1
Tcfcp2l1,122647851,0
Tcfcp2l1,122647876,0
Tcfcp2l1,122647901,0
Tcfcp2l1,122647926,1
Tcfcp2l1,122647951,1
Tcfcp2l1,122647976,0
Tcfcp2l1,122648001,0
Tcfcp2l1,122648026,0
Tcfcp2l1,122648051,0
Tcfcp2l1,122648076,0
Tcfcp2l1,122648101,0
Tcfcp2l1,122648126,0
Tcfcp2l1,122648151,0
Tcfcp2l1,122648176,0
Tcfcp2l1,122648201,0
Tcfcp2l1,122648226,0
Tcfcp2l1,122648251,0
Tcfcp2l1,122648276,0
Tcfcp2l1,122648301,0
Tcfcp2l1,122648326,0
Tcfcp2l1,122648351,0
Tcfcp2l1,122648376,0
Tcfcp2l1,122648401,0
Tcfcp2l1,122648426,0
Tcfcp2l1,122648451,0
Tcfcp2l1,122648476,0
Tcfcp2l1,122648501,0
Tcfcp2l1,122648526,1
Tcfcp2l1,122648551,1
Tcfcp2l1,122648576,0
Tcfcp2l1,122648601,0
Tcfcp2l1,122648626,0
Tcfcp2l1,122648651,0
Tcfcp2l1,122648676,0
Tcfcp2l1,122648701,0
Tcfcp2l1,122648726,0
Tcfcp2l1,122648751,0
Tcfcp2l1,122648776,0
Tcfcp2l1,122648801,0
Tcfcp2l1,122648826,0
Tcfcp2l1,122648851,0
Tcfcp2l1,122648876,0
Tcfcp2l1,122648901,0
Tcfcp2l1,122648926,0
Tcfcp2l1,122648951,0
Tcfcp2l1,122648976,0
Tcfcp2l1,122649001,0
Tcfcp2l1,122649026,0
Tcfcp2l1,122649051,1
Tcfcp2l1,122649076,1
Tcfcp2l1,122649101,0
Tcfcp2l1,122649126,1
Tcfcp2l1,122649151,1
Tcfcp2l1,122649176,0
Tcfcp2l1,122649201,0
Tcfcp2l1,122649226,1
Tcfcp2l1,122649251,1
Tcfcp2l1,122649276,0
Tcfcp2l1,122649301,0
Tcfcp2l1,122649326,0
Tcfcp2l1,122649351,0
Tcfcp2l1,122649376,0
Tcfcp2l1,122649401,0
Tcfcp2l1,122649426,0
Tcfcp2l1,122649451,1
Tcfcp2l1,122649476,1
Tcfcp2l1,122649501,0
Tcfcp2l1,122649526,0
Tcfcp2l1,122649551,0
Tcfcp2l1,122649576,0
Tcfcp2l1,122649601,0
Tcfcp2l1,122649626,0
Tcfcp2l1,122649651,0
Tcfcp2l1,122649676,0
Tcfcp2l1,122649701,0
Tcfcp2l1,122649726,0
Tcfcp2l1,122649751,0
Tcfcp2l1,122649776,0
Tcfcp2l1,122649801,1
Tcfcp2l1,122649826,2
Tcfcp2l1,122649851,1
Tcfcp2l1,122649876,1
Tcfcp2l1,122649901,0
Tcfcp2l1,122649926,0
Tcfcp2l1,122649951,0
Tcfcp2l1,122649976,1
Tcfcp2l1,122650001,1
Tcfcp2l1,122650026,0
Tcfcp2l1,122650051,0
Tcfcp2l1,122650076,0
Tcfcp2l1,122650101,0
Tcfcp2l1,122650126,0
Tcfcp2l1,122650151,0
Tcfcp2l1,122650176,0
Tcfcp2l1,122650201,0
Tcfcp2l1,122650226,0
Tcfcp2l1,122650251,0
Tcfcp2l1,122650276,0
Tcfcp2l1,122650301,0
Tcfcp2l1,122650326,0
Tcfcp2l1,122650351,0
Tcfcp2l1,122650376,0
Tcfcp2l1,122650401,0
Tcfcp2l1,122650426,0
Tcfcp2l1,122650451,0
Tcfcp2l1,122650476,0
Tcfcp2l1,122650501,0
Tcfcp2l1,122650526,0
Tcfcp2l1,122650551,0
Tcfcp2l1,122650576,0
Tcfcp2l1,122650601,0
Tcfcp2l1,122650626,0
Tcfcp2l1,122650651,0
Tcfcp2l1,122650676,0
Tcfcp2l1,122650701,0
Tcfcp2l1,122650726,0
Tcfcp2l1,122650751,0
Tcfcp2l1,122650776,0
Tcfcp2l1,122650801,0
Tcfcp2l1,122650826,0
Tcfcp2l1,122650851,0
Tcfcp2l1,122650876,0
Tcfcp2l1,122650901,0
Tcfcp2l1,122650926,0
Tcfcp2l1,122650951,0
Tcfcp2l1,122650976,0
Tcfcp2l1,122651001,0
Tcfcp2l1,122651026,0
Tcfcp2l1,122651051,0
Tcfcp2l1,122651076,0
Tcfcp2l1,122651101,0
Tcfcp2l1,122651126,0
Tcfcp2l1,122651151,0
Tcfcp2l1,122651176,0
Tcfcp2l1,122651201,0
Tcfcp2l1,122651226,0
Tcfcp2l1,122651251,0
Tcfcp2l1,122651276,0
Tcfcp2l1,122651301,0
Tcfcp2l1,122651326,0
Tcfcp2l1,122651351,0
Tcfcp2l1,122651376,0
Tcfcp2l1,122651401,0
Tcfcp2l1,122651426,0
Tcfcp2l1,122651451,0
Tcfcp2l1,122651476,1
Tcfcp2l1,122651501,1
Tcfcp2l1,122651526,0
Tcfcp2l1,122651551,1
Tcfcp2l1,122651576,1
Tcfcp2l1,122651601,2
Tcfcp2l1,122651626,4
Tcfcp2l1,122651651,2
Tcfcp2l1,122651676,0
Tcfcp2l1,122651701,1
Tcfcp2l1,122651726,1
Tcfcp2l1,122651751,0
Tcfcp2l1,122651776,0
Tcfcp2l1,122651801,0
Tcfcp2l1,122651826,0
Tcfcp2l1,122651851,0
Tcfcp2l1,122651876,0
Tcfcp2l1,122651901,0
Tcfcp2l1,122651926,1
Tcfcp2l1,122651951,1
Tcfcp2l1,122651976,0
Tcfcp2l1,122652001,1
Tcfcp2l1,122652026,3
Tcfcp2l1,122652051,3
Tcfcp2l1,122652076,1
Tcfcp2l1,122652101,1
Tcfcp2l1,122652126,1
Tcfcp2l1,122652151,2
Tcfcp2l1,122652176,2
Tcfcp2l1,122652201,1
Tcfcp2l1,122652226,1
Tcfcp2l1,122652251,0
Tcfcp2l1,122652276,0
Tcfcp2l1,122652301,0
Tcfcp2l1,122652326,0
Tcfcp2l1,122652351,0
Tcfcp2l1,122652376,2
Tcfcp2l1,122652401,3
Tcfcp2l1,122652426,4
Tcfcp2l1,122652451,8
Tcfcp2l1,122652476,14
Tcfcp2l1,122652501,27
Tcfcp2l1,122652526,41
Tcfcp2l1,122652551,44
Tcfcp2l1,122652576,49
Tcfcp2l1,122652601,60
Tcfcp2l1,122652626,67
Tcfcp2l1,122652651,85
Tcfcp2l1,122652676,98
Tcfcp2l1,122652701,79
Tcfcp2l1,122652726,63
Tcfcp2l1,122652751,60
Tcfcp2l1,122652776,56
Tcfcp2l1,122652801,51
Tcfcp2l1,122652826,44
Tcfcp2l1,122652851,37
Tcfcp2l1,122652876,41
Tcfcp2l1,122652901,50
Tcfcp2l1,122652926,54
Tcfcp2l1,122652951,65
Tcfcp2l1,122652976,66
Tcfcp2l1,122653001,81
Tcfcp2l1,122653026,91
Tcfcp2l1,122653051,77
Tcfcp2l1,122653076,59
Tcfcp2l1,122653101,56
Tcfcp2l1,122653126,52
Tcfcp2l1,122653151,41
Tcfcp2l1,122653176,24
Tcfcp2l1,122653201,13
Tcfcp2l1,122653226,7
Tcfcp2l1,122653251,4
Tcfcp2l1,122653276,1
Tcfcp2l1,122653301,0
Tcfcp2l1,122653326,0
Tcfcp2l1,122653351,1
Tcfcp2l1,122653376,2
Tcfcp2l1,122653401,1
Tcfcp2l1,122653426,2
Tcfcp2l1,122653451,1
Tcfcp2l1,122653476,2
Tcfcp2l1,122653501,5
Tcfcp2l1,122653526,4
Tcfcp2l1,122653551,1
Tcfcp2l1,122653576,1
Tcfcp2l1,122653601,1
Tcfcp2l1,122653626,1
Tcfcp2l1,122653651,1
Tcfcp2l1,122653676,0
Tcfcp2l1,122653701,0
Tcfcp2l1,122653726,0
Tcfcp2l1,122653751,1
Tcfcp2l1,122653776,2
Tcfcp2l1,122653801,3
Tcfcp2l1,122653826,3
Tcfcp2l1,122653851,3
Tcfcp2l1,122653876,2
Tcfcp2l1,122653901,2
Tcfcp2l1,122653926,2
Tcfcp2l1,122653951,0
Tcfcp2l1,122653976,0
Tcfcp2l1,122654001,0
Tcfcp2l1,122654026,0
Tcfcp2l1,122654051,2
Tcfcp2l1,122654076,2
Tcfcp2l1,122654101,0
Tcfcp2l1,122654126,1
Tcfcp2l1,122654151,1
Tcfcp2l1,122654176,1
Tcfcp2l1,122654201,1
Tcfcp2l1,122654226,0
Tcfcp2l1,122654251,0
Tcfcp2l1,122654276,0
Tcfcp2l1,122654301,1
Tcfcp2l1,122654326,1
Tcfcp2l1,122654351,1
Tcfcp2l1,122654376,1
Tcfcp2l1,122654401,0
Tcfcp2l1,122654426,0
Tcfcp2l1,122654451,0
Tcfcp2l1,122654476,0
Tcfcp2l1,122654501,0
Tcfcp2l1,122654526,1
Tcfcp2l1,122654551,1
Tcfcp2l1,122654576,0
Tcfcp2l1,122654601,0
Tcfcp2l1,122654626,0
Tcfcp2l1,122654651,0
Tcfcp2l1,122654676,0
Tcfcp2l1,122654701,0
Tcfcp2l1,122654726,0
Tcfcp2l1,122654751,0
Tcfcp2l1,122654776,0
Tcfcp2l1,122654801,0
Tcfcp2l1,122654826,0
Tcfcp2l1,122654851,0
Tcfcp2l1,122654876,0
Tcfcp2l1,122654901,0
Tcfcp2l1,122654926,0
Tcfcp2l1,122654951,0
Tcfcp2l1,122654976,0
Tcfcp2l1,122655001,0
Tcfcp2l1,122655026,0
Tcfcp2l1,122655051,0
Tcfcp2l1,122655076,0
Tcfcp2l1,122655101,0
Tcfcp2l1,122655126,0
Tcfcp2l1,122655151,1
Tcfcp2l1,122655176,1
Tcfcp2l1,122655201,1
Tcfcp2l1,122655226,0
Tcfcp2l1,122655251,0
Tcfcp2l1,122655276,0
Tcfcp2l1,122655301,2
Tcfcp2l1,122655326,3
Tcfcp2l1,122655351,6
Tcfcp2l1,122655376,13
Tcfcp2l1,122655401,10
Tcfcp2l1,122655426,3
Tcfcp2l1,122655451,1
Tcfcp2l1,122655476,0
Tcfcp2l1,122655501,0
Tcfcp2l1,122655526,0
Tcfcp2l1,122655551,0
Tcfcp2l1,122655576,0
Tcfcp2l1,122655601,0
Tcfcp2l1,122655626,2
Tcfcp2l1,122655651,2
Tcfcp2l1,122655676,0
Tcfcp2l1,122655701,0
Tcfcp2l1,122655726,1
Tcfcp2l1,122655751,2
Tcfcp2l1,122655776,1
Tcfcp2l1,122655801,0
Tcfcp2l1,122655826,0
Tcfcp2l1,122655851,0
Tcfcp2l1,122655876,0
Tcfcp2l1,122655901,0
Tcfcp2l1,122655926,0
Tcfcp2l1,122655951,1
Tcfcp2l1,122655976,2
Tcfcp2l1,122656001,1
Tcfcp2l1,122656026,1
Tcfcp2l1,122656051,2
Tcfcp2l1,122656076,1
Tcfcp2l1,122656101,0
Tcfcp2l1,122656126,1
Tcfcp2l1,122656151,1
Tcfcp2l1,122656176,0
Tcfcp2l1,122656201,0
Tcfcp2l1,122656226,0
Tcfcp2l1,122656251,0
Tcfcp2l1,122656276,1
Tcfcp2l1,122656301,1
Tcfcp2l1,122656326,0
Tcfcp2l1,122656351,1
Tcfcp2l1,122656376,1
Tcfcp2l1,122656401,0
Tcfcp2l1,122656426,1
Tcfcp2l1,122656451,1
Tcfcp2l1,122656476,0
Tcfcp2l1,122656501,2
Tcfcp2l1,122656526,4
Tcfcp2l1,122656551,3
Tcfcp2l1,122656576,3
Tcfcp2l1,122656601,7
Tcfcp2l1,122656626,8
Tcfcp2l1,122656651,3
Tcfcp2l1,122656676,1
Tcfcp2l1,122656701,0
Tcfcp2l1,122656726,1
Tcfcp2l1,122656751,1
Tcfcp2l1,122656776,0
Tcfcp2l1,122656801,1
Tcfcp2l1,122656826,1
Tcfcp2l1,122656851,0
Tcfcp2l1,122656876,1
Tcfcp2l1,122656901,1
Tcfcp2l1,122656926,0
Tcfcp2l1,122656951,1
Tcfcp2l1,122656976,2
Tcfcp2l1,122657001,1
Tcfcp2l1,122657026,0
Tcfcp2l1,122657051,0
Tcfcp2l1,122657076,0
Tcfcp2l1,122657101,0
Tcfcp2l1,122657126,0
Tcfcp2l1,122657151,0
Tcfcp2l1,122657176,0
Tcfcp2l1,122657201,1
Tcfcp2l1,122657226,1
Tcfcp2l1,122657251,1
Tcfcp2l1,122657276,1
Tcfcp2l1,122657301,1
Tcfcp2l1,122657326,2
Tcfcp2l1,122657351,3
Tcfcp2l1,122657376,6
Tcfcp2l1,122657401,6
Tcfcp2l1,122657426,3
Tcfcp2l1,122657451,4
Tcfcp2l1,122657476,5
Tcfcp2l1,122657501,4
Tcfcp2l1,122657526,4
Tcfcp2l1,122657551,2
Tcfcp2l1,122657576,1
Tcfcp2l1,122657601,3
Tcfcp2l1,122657626,2
Tcfcp2l1,122657651,0
Tcfcp2l1,122657676,1
Tcfcp2l1,122657701,1
Tcfcp2l1,122657726,0
Tcfcp2l1,122657751,1
Tcfcp2l1,122657776,2
Tcfcp2l1,122657801,2
Tcfcp2l1,122657826,1
Tcfcp2l1,122657851,1
Tcfcp2l1,122657876,1
Tcfcp2l1,122657901,2
Tcfcp2l1,122657926,1
Tcfcp2l1,122657951,0
Tcfcp2l1,122657976,0
Tcfcp2l1,122658001,1
Tcfcp2l1,122658026,1
Tcfcp2l1,122658051,0
Tcfcp2l1,122658076,0
Tcfcp2l1,122658101,0
Tcfcp2l1,122658126,1
Tcfcp2l1,122658151,1
Tcfcp2l1,122658176,0
Tcfcp2l1,122658201,0
Tcfcp2l1,122658226,0
Tcfcp2l1,122658251,0
Tcfcp2l1,122658276,0
Tcfcp2l1,122658301,0
Tcfcp2l1,122658326,0
Tcfcp2l1,122658351,0
Tcfcp2l1,122658376,0
Tcfcp2l1,122658401,0
Tcfcp2l1,122658426,0
Tcfcp2l1,122658451,0
Tcfcp2l1,122658476,0
Tcfcp2l1,122658501,1
Tcfcp2l1,122658526,1
Tcfcp2l1,122658551,0
Tcfcp2l1,122658576,1
Tcfcp2l1,122658601,2
Tcfcp2l1,122658626,1
Tcfcp2l1,122658651,0
Tcfcp2l1,122658676,0
Tcfcp2l1,122658701,0
Tcfcp2l1,122658726,0
Tcfcp2l1,122658751,0
Tcfcp2l1,122658776,0
Tcfcp2l1,122658801,0
Tcfcp2l1,122658826,0
Tcfcp2l1,122658851,0
Tcfcp2l1,122658876,0
Tcfcp2l1,122658901,0
Tcfcp2l1,122658926,1
Tcfcp2l1,122658951,2
Tcfcp2l1,122658976,2
Tcfcp2l1,122659001,1
Tcfcp2l1,122659026,0
Tcfcp2l1,122659051,1
Tcfcp2l1,122659076,1
Tcfcp2l1,122659101,0
Tcfcp2l1,122659126,0
Tcfcp2l1,122659151,0
Tcfcp2l1,122659176,1
Tcfcp2l1,122659201,1
Tcfcp2l1,122659226,0
Tcfcp2l1,122659251,0
Tcfcp2l1,122659276,0
Tcfcp2l1,122659301,0
Tcfcp2l1,122659326,0
Tcfcp2l1,122659351,0
Tcfcp2l1,122659376,0
Tcfcp2l1,122659401,0
Tcfcp2l1,122659426,0
Tcfcp2l1,122659451,0
Tcfcp2l1,122659476,0
Tcfcp2l1,122659501,0
Tcfcp2l1,122659526,0
Tcfcp2l1,122659551,0
Tcfcp2l1,122659576,0
Tcfcp2l1,122659601,0
Tcfcp2l1,122659626,0
Tcfcp2l1,122659651,0
Tcfcp2l1,122659676,0
Tcfcp2l1,122659701,0
Tcfcp2l1,122659726,0
Tcfcp2l1,122659751,0
Tcfcp2l1,122659776,0
Tcfcp2l1,122659801,0
Tcfcp2l1,122659826,0
Tcfcp2l1,122659851,0
Tcfcp2l1,122659876,0
Tcfcp2l1,122659901,0
Tcfcp2l1,122659926,0
Tcfcp2l1,122659951,0
Tcfcp2l1,122659976,0
Tcfcp2l1,122660001,0
Tcfcp2l1,122660026,1
Tcfcp2l1,122660051,1
Tcfcp2l1,122660076,1
Tcfcp2l1,122660101,2
Tcfcp2l1,122660126,3
Tcfcp2l1,122660151,4
Tcfcp2l1,122660176,2
Tcfcp2l1,122660201,1
Tcfcp2l1,122660226,1
Tcfcp2l1,122660251,0
Tcfcp2l1,122660276,0
Tcfcp2l1,122660301,0
Tcfcp2l1,122660326,0
Tcfcp2l1,122660351,0
Tcfcp2l1,122660376,0
Tcfcp2l1,122660401,0
Tcfcp2l1,122660426,0
Tcfcp2l1,122660451,0
Tcfcp2l1,122660476,0
Tcfcp2l1,122660501,0
Tcfcp2l1,122660526,0
Tcfcp2l1,122660551,0
Tcfcp2l1,122660576,0
Tcfcp2l1,122660601,0
Tcfcp2l1,122660626,0
Tcfcp2l1,122660651,0
Tcfcp2l1,122660676,0
Tcfcp2l1,122660701,0
Tcfcp2l1,122660726,0
Tcfcp2l1,122660751,0
Tcfcp2l1,122660776,0
Tcfcp2l1,122660801,0
Tcfcp2l1,122660826,0
Tcfcp2l1,122660851,0
Tcfcp2l1,122660876,0
Tcfcp2l1,122660901,0
Tcfcp2l1,122660926,0
Tcfcp2l1,122660951,0
Tcfcp2l1,122660976,0
Tcfcp2l1,122661001,0
Tcfcp2l1,122661026,0
Tcfcp2l1,122661051,0
Tcfcp2l1,122661076,0
Tcfcp2l1,122661101,0
Tcfcp2l1,122661126,0
Tcfcp2l1,122661151,0
Tcfcp2l1,122661176,0
Tcfcp2l1,122661201,1
Tcfcp2l1,122661226,0
Esrrb,122639701,0
Esrrb,122639726,0
Esrrb,122639751,1
Esrrb,122639776,1
Esrrb,122639801,0
Esrrb,122639826,0
Esrrb,122639851,0
Esrrb,122639876,0
Esrrb,122639901,0
Esrrb,122639926,0
Esrrb,122639951,0
Esrrb,122639976,0
Esrrb,122640001,0
Esrrb,122640026,0
Esrrb,122640051,0
Esrrb,122640076,0
Esrrb,122640101,0
Esrrb,122640126,1
Esrrb,122640151,3
Esrrb,122640176,6
Esrrb,122640201,11
Esrrb,122640226,14
Esrrb,122640251,23
Esrrb,122640276,28
Esrrb,122640301,20
